169	3	232
75	1	231
3	3	229
25	2	234
98	3	235
201	0	231
18	2	236
44	1	238
58	1	235
107	3	231
47	0	235
27	3	232
39	3	234
2	2	234
36	1	229
174	3	236
58	0	235
29	1	231
58	3	236
29	3	234
15	1	235
75	1	232
21	3	232
44	0	237
46	3	235
23	1	230
142	3	238
0	3	232
15	3	236
19	1	230
14	1	236
65	1	230
181	3	236
4	3	234
119	3	232
107	3	232
18	1	238
34	1	232
76	3	229
35	3	235
29	1	232
27	3	233
200	3	237
27	3	237
19	3	234
52	1	237
65	3	234
196	3	237
75	1	233
21	3	233
85	3	238
75	1	237
11	1	236
149	2	236
190	3	238
38	1	230
0	3	233
3	0	235
3	3	236
119	3	233
107	3	233
171	2	234
189	1	230
119	3	237
44	0	236
7	2	230
34	1	233
133	3	232
67	1	232
178	2	238
52	2	236
29	1	233
32	1	229
24	3	230
80	3	234
29	1	237
140	2	237
50	2	234
38	3	234
84	1	235
51	1	231
49	3	235
73	1	229
13	2	238
63	3	238
31	3	235
163	3	235
45	3	232
52	1	236
147	1	237
36	0	234
77	1	231
5	2	234
75	1	236
133	3	233
133	3	237
17	3	234
76	0	235
76	3	236
28	0	237
26	2	235
76	2	232
29	2	235
78	1	231
21	1	234
152	3	238
15	3	230
150	3	231
74	3	235
119	1	234
107	1	234
156	0	238
121	3	238
51	1	237
147	1	236
78	1	232
14	3	234
19	2	235
133	3	236
9	0	237
16	3	234
11	1	230
149	0	236
0	1	231
185	3	232
39	3	238
62	2	237
41	3	234
140	1	238
184	1	236
3	3	230
150	3	232
95	3	238
35	2	234
54	1	236
205	1	237
151	2	232
1	2	234
126	1	230
11	3	234
7	1	231
4	3	238
36	1	230
96	1	231
157	3	231
81	1	229
185	3	233
91	3	238
51	1	236
66	2	233
150	3	233
66	2	237
19	3	238
52	1	230
65	3	238
5	0	234
36	3	234
151	2	233
151	2	237
62	2	236
7	1	232
49	2	234
76	3	230
164	0	236
13	3	229
18	1	231
157	3	232
186	3	237
0	1	237
104	1	231
80	3	238
50	2	238
151	1	230
130	1	231
4	0	235
21	2	236
18	1	232
7	1	233
62	1	238
7	1	237
48	1	236
20	1	235
0	2	236
96	1	233
36	0	238
96	1	237
157	3	237
137	3	235
5	2	238
47	3	238
107	2	236
7	0	237
34	3	235
93	3	235
73	1	230
187	3	235
17	3	238
47	1	234
13	2	231
35	0	234
150	1	234
54	1	230
204	3	238
12	2	235
0	1	236
113	3	232
25	3	229
13	1	235
18	1	233
21	1	238
79	3	235
73	3	234
199	1	237
148	2	238
11	2	235
195	1	238
107	1	238
67	3	235
43	2	234
159	1	233
13	2	232
85	3	233
92	1	229
63	3	232
6	3	231
151	0	238
157	3	236
14	3	238
113	3	233
144	1	237
201	1	229
164	1	235
111	0	230
22	3	231
113	3	237
47	2	229
33	3	229
36	2	235
41	3	238
26	3	234
35	2	238
51	3	234
103	3	233
103	3	237
30	1	236
25	2	231
131	0	234
13	2	233
6	3	232
11	3	238
128	1	236
63	3	233
27	2	230
152	3	232
49	0	231
20	0	231
21	2	230
29	3	231
37	3	231
0	2	230
55	2	233
134	1	231
25	2	232
36	3	238
50	3	229
107	2	230
23	3	235
49	2	238
6	3	233
127	1	236
6	3	237
114	0	237
24	1	229
152	3	233
125	3	236
48	3	234
20	0	232
22	3	237
29	3	232
141	3	237
176	1	229
19	3	231
65	3	231
5	3	229
34	2	234
73	2	235
121	3	237
150	2	236
13	3	230
25	2	233
25	2	237
100	1	235
39	1	229
54	2	235
155	3	238
110	2	231
39	3	233
100	3	236
2	2	237
63	1	234
20	0	233
80	3	231
19	3	232
29	3	233
65	3	232
95	3	237
148	3	229
29	3	237
8	3	231
22	1	235
37	3	237
50	1	235
20	3	238
35	0	238
22	0	235
15	1	229
22	3	236
181	1	229
62	1	231
44	3	235
7	3	235
30	1	230
89	3	236
5	2	231
80	3	232
184	3	238
10	1	230
24	1	236
180	3	237
17	3	231
50	2	232
38	3	232
152	1	234
5	1	235
19	3	233
54	3	238
27	1	231
65	3	237
189	3	232
41	2	234
196	1	231
30	3	234
62	1	232
2	2	236
1	3	229
21	1	231
29	3	236
188	3	236
18	3	235
5	2	232
109	1	234
110	2	233
37	3	236
90	2	234
110	2	237
17	3	232
26	3	238
107	1	231
80	3	233
51	3	238
50	2	233
27	1	232
63	2	237
8	3	237
38	3	237
25	1	238
101	0	238
21	1	232
84	1	229
62	1	233
58	0	236
2	1	238
77	3	238
163	1	237
69	0	236
15	1	236
4	1	234
5	2	233
12	3	231
64	2	236
107	1	232
4	2	231
17	3	233
17	3	237
35	1	235
68	3	238
27	1	233
91	1	234
117	1	230
1	2	231
27	1	237
11	3	231
23	1	234
19	1	234
8	1	235
35	3	236
82	3	233
21	1	233
183	3	236
82	3	237
21	1	237
41	3	232
63	2	236
48	3	238
8	3	236
38	3	236
29	2	229
119	1	233
107	1	233
50	3	230
28	1	230
119	1	237
107	1	237
52	3	235
34	2	238
89	3	230
93	2	238
1	2	232
11	3	232
163	1	236
24	1	230
80	1	234
75	3	235
46	2	233
49	1	235
28	3	234
5	3	230
7	2	234
30	2	235
63	1	238
152	2	236
27	1	236
49	3	236
19	2	229
65	2	229
6	2	234
12	3	237
24	3	234
4	2	237
9	3	235
36	3	232
39	1	230
82	3	236
1	2	233
11	3	233
1	2	237
58	1	230
147	3	235
46	0	231
18	2	234
140	3	235
101	3	238
8	2	229
199	2	234
126	3	237
47	1	231
116	3	234
15	1	230
113	2	230
36	3	233
5	0	233
21	0	235
41	2	238
150	1	231
5	0	237
36	3	237
30	3	238
58	3	234
128	3	238
73	3	231
12	3	236
74	3	236
4	2	236
15	3	234
14	1	234
35	3	230
133	1	236
1	2	236
47	1	232
112	3	235
148	0	233
150	1	232
19	2	236
46	1	238
148	0	237
117	2	235
73	3	232
127	3	238
133	0	238
11	1	234
129	3	238
184	3	232
4	1	238
3	3	234
54	3	232
5	0	236
201	3	238
20	1	229
41	1	231
47	1	233
1	1	238
185	1	233
28	2	235
80	2	236
47	1	237
30	0	235
49	3	230
35	0	233
150	1	233
19	1	238
32	3	237
150	1	237
24	2	235
189	2	236
142	1	231
36	1	234
73	3	233
73	3	237
192	3	238
26	3	232
13	1	229
117	3	238
14	2	237
52	1	234
206	3	237
11	2	229
75	1	234
80	1	238
76	3	234
85	1	231
193	2	236
55	1	229
32	1	235
21	3	235
44	2	238
47	1	236
147	2	234
6	2	238
24	3	238
17	1	236
32	3	236
4	0	236
107	3	235
157	1	237
