832	6	2232	118
832	6	2281	118
832	6	2273	118
1159	6	1550	118
629	6	2081	118
629	6	2085	118
629	6	1550	118
629	6	1549	118
629	6	637	118
1159	6	1549	118
1159	6	1593	118
920	6	1550	118
1159	6	637	118
503	6	2281	118
503	6	2232	118
503	6	473	118
503	6	1545	118
503	6	2273	118
2127	6	1550	118
2127	6	637	118
2127	6	1549	118
538	6	1550	118
381	6	637	118
538	6	1549	118
538	6	637	118
832	6	1549	118
832	6	473	118
381	6	1558	118
381	6	1306	118
381	6	1549	118
381	6	1550	118
668	6	1549	118
668	6	637	118
668	6	1550	118
707	6	2243	118
707	6	2273	118
1363	6	122	118
1363	6	1549	118
1363	6	123	118
1086	6	1549	118
1255	6	1545	118
1255	6	1558	118
228	6	1549	118
228	6	1558	118
228	6	637	118
228	6	1550	118
205	6	1550	118
995	6	1558	118
668	6	1795	118
956	6	1052	118
42	6	2120	118
42	6	2232	118
844	6	2011	118
789	6	1347	118
789	6	1549	118
789	6	637	118
789	6	1310	118
205	6	2273	118
205	6	1549	118
205	6	605	118
205	6	2232	118
383	6	1550	118
